"driverId","raceId","qualifyId","constructorId","number.x","position","q1","q2","q3","year","round","circuitId","name","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","driverRef","number.y","code","forename","surname","dob","nationality","url.y"
48,158,1520,18,20,18,"1:33.261","\N","\N",2000,1,1,"Australian Grand Prix","2000-03-12","\N","http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","gene","\N","\N","Marc","Gené","1974-03-29","Spanish","http://en.wikipedia.org/wiki/Marc_Gen%C3%A9"
48,121,4025,3,4,5,"1:21.834","\N","\N",2003,14,14,"Italian Grand Prix","2003-09-14","\N","http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","gene","\N","\N","Marc","Gené","1974-03-29","Spanish","http://en.wikipedia.org/wiki/Marc_Gen%C3%A9"
49,254,2529,15,30,8,"1:15.561","\N","\N",1995,15,28,"Pacific Grand Prix","1995-10-22","\N","http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,226,2081,15,15,11,"1:32.130","\N","\N",1996,3,25,"Argentine Grand Prix","1996-04-07","\N","http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,266,2811,15,30,8,"1:20.858","\N","\N",1994,10,11,"Hungarian Grand Prix","1994-08-14","\N","http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,262,2709,15,30,10,"1:27.977","\N","\N",1994,6,7,"Canadian Grand Prix","1994-06-12","\N","http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,241,2210,15,30,9,"1:55.583","\N","\N",1995,2,25,"Argentine Grand Prix","1995-04-09","\N","http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,210,1876,3,4,2,"1:23.646","\N","\N",1997,4,21,"San Marino Grand Prix","1997-04-27","\N","http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,191,1661,3,2,6,"1:31.397","\N","\N",1998,1,1,"Australian Grand Prix","1998-03-08","\N","http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,192,1680,3,2,3,"1:18.109","\N","\N",1998,2,18,"Brazilian Grand Prix","1998-03-29","\N","http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,259,2652,15,30,7,"1:23.119","\N","\N",1994,3,21,"San Marino Grand Prix","1994-05-01","\N","http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,243,2265,15,30,12,"1:24.802","\N","\N",1995,4,4,"Spanish Grand Prix","1995-05-14","\N","http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,215,1986,3,4,2,"1:21.732","\N","\N",1997,9,9,"British Grand Prix","1997-07-13","\N","http://en.wikipedia.org/wiki/1997_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,270,2911,15,30,4,"1:23.431","\N","\N",1994,14,26,"European Grand Prix","1994-10-16","\N","http://en.wikipedia.org/wiki/1994_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,160,1530,17,5,6,"1:25.892","\N","\N",2000,3,21,"San Marino Grand Prix","2000-04-09","\N","http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,267,2838,15,30,9,"2:22.634","\N","\N",1994,11,13,"Belgian Grand Prix","1994-08-28","\N","http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,200,1750,3,2,7,"1:31.515","\N","\N",1998,10,70,"Austrian Grand Prix","1998-07-26","\N","http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,119,3994,15,10,14,"1:17.169","\N","\N",2003,12,10,"German Grand Prix","2003-08-03","\N","http://en.wikipedia.org/wiki/2003_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,230,2166,15,15,11,"1:23.195","\N","\N",1996,7,4,"Spanish Grand Prix","1996-06-02","\N","http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,109,1431,15,10,13,"1:38.291","\N","\N",2003,2,2,"Malaysian Grand Prix","2003-03-23","\N","http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,228,2122,15,15,10,"1:28.785","\N","\N",1996,5,21,"San Marino Grand Prix","1996-05-05","\N","http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,253,2505,15,30,8,"1:20.749","\N","\N",1995,14,20,"European Grand Prix","1995-10-01","\N","http://en.wikipedia.org/wiki/1995_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,201,1775,3,2,10,"1:43.467","\N","\N",1998,11,10,"German Grand Prix","1998-08-02","\N","http://en.wikipedia.org/wiki/1998_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,268,2866,15,30,11,"1:25.628","\N","\N",1994,12,14,"Italian Grand Prix","1994-09-11","\N","http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,229,2142,15,15,9,"1:21.929","\N","\N",1996,6,6,"Monaco Grand Prix","1996-05-19","\N","http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,116,3935,15,10,15,"1:34.000","\N","\N",2003,9,20,"European Grand Prix","2003-06-29","\N","http://en.wikipedia.org/wiki/2003_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,258,2630,15,30,11,"1:12.686","\N","\N",1994,2,28,"Pacific Grand Prix","1994-04-17","\N","http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,121,4034,15,10,14,"1:23.216","\N","\N",2003,14,14,"Italian Grand Prix","2003-09-14","\N","http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,209,1854,3,4,2,"1:25.271","\N","\N",1997,3,25,"Argentine Grand Prix","1997-04-13","\N","http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,161,1548,17,5,2,"1:25.706","\N","\N",2000,4,9,"British Grand Prix","2000-04-23","\N","http://en.wikipedia.org/wiki/2000_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,175,1595,17,8,5,"1:32.276","\N","\N",1999,1,1,"Australian Grand Prix","1999-03-07","\N","http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,250,2435,15,30,10,"1:58.148","\N","\N",1995,11,13,"Belgian Grand Prix","1995-08-27","\N","http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,176,1620,17,8,8,"1:17.902","\N","\N",1999,2,18,"Brazilian Grand Prix","1999-04-11","\N","http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,177,1640,17,8,7,"1:27.613","\N","\N",1999,3,21,"San Marino Grand Prix","1999-05-02","\N","http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,111,3835,15,10,14,"1:23.932","\N","\N",2003,4,21,"San Marino Grand Prix","2003-04-20","\N","http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,247,2365,15,30,12,"1:31.602","\N","\N",1995,8,9,"British Grand Prix","1995-07-16","\N","http://en.wikipedia.org/wiki/1995_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,211,1897,3,4,1,"1:18.216","\N","\N",1997,5,6,"Monaco Grand Prix","1997-05-11","\N","http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,248,2388,15,30,11,"1:46.801","\N","\N",1995,9,10,"German Grand Prix","1995-07-30","\N","http://en.wikipedia.org/wiki/1995_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,227,2102,15,15,10,"1:21.113","\N","\N",1996,4,20,"European Grand Prix","1996-04-28","\N","http://en.wikipedia.org/wiki/1996_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,108,3785,15,10,4,"1:28.274","\N","\N",2003,1,1,"Australian Grand Prix","2003-03-09","\N","http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,252,2478,15,30,5,"1:22.226","\N","\N",1995,13,27,"Portuguese Grand Prix","1995-09-24","\N","http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,110,3815,15,10,14,"1:14.839","\N","\N",2003,3,18,"Brazilian Grand Prix","2003-04-06","\N","http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,213,1944,3,4,4,"1:18.464","\N","\N",1997,7,7,"Canadian Grand Prix","1997-06-15","\N","http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,272,2969,15,30,10,"1:17.962","\N","\N",1994,16,29,"Australian Grand Prix","1994-11-13","\N","http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,224,2037,15,15,9,"1:34.494","\N","\N",1996,1,1,"Australian Grand Prix","1996-03-10","\N","http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,208,1838,3,4,8,"1:16.971","\N","\N",1997,2,18,"Brazilian Grand Prix","1997-03-30","\N","http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,113,3876,15,10,15,"1:11.307","\N","\N",2003,6,70,"Austrian Grand Prix","2003-05-18","\N","http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,212,1920,3,4,2,"1:16.791","\N","\N",1997,6,4,"Spanish Grand Prix","1997-05-25","\N","http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,117,3956,15,10,16,"1:17.562","\N","\N",2003,10,8,"French Grand Prix","2003-07-06","\N","http://en.wikipedia.org/wiki/2003_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,263,2735,15,30,10,"1:17.830","\N","\N",1994,7,8,"French Grand Prix","1994-07-03","\N","http://en.wikipedia.org/wiki/1994_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,114,3896,15,10,15,"1:17.402","\N","\N",2003,7,6,"Monaco Grand Prix","2003-06-01","\N","http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,173,1576,17,5,8,"1:37.243","\N","\N",2000,16,22,"Japanese Grand Prix","2000-10-08","\N","http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,246,2341,15,30,12,"1:20.309","\N","\N",1995,7,8,"French Grand Prix","1995-07-02","\N","http://en.wikipedia.org/wiki/1995_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,122,4055,15,10,15,"1:13.447","\N","\N",2003,15,19,"United States Grand Prix","2003-09-28","\N","http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,255,2553,15,30,8,"1:40.010","\N","\N",1995,16,22,"Japanese Grand Prix","1995-10-29","\N","http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,225,2057,15,15,9,"1:19.799","\N","\N",1996,2,18,"Brazilian Grand Prix","1996-03-31","\N","http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,249,2412,15,30,11,"1:20.413","\N","\N",1995,10,11,"Hungarian Grand Prix","1995-08-13","\N","http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,158,1507,17,5,5,"1:31.359","\N","\N",2000,1,1,"Australian Grand Prix","2000-03-12","\N","http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,120,4017,15,10,17,"1:24.569","\N","\N",2003,13,11,"Hungarian Grand Prix","2003-08-24","\N","http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,214,1964,3,4,2,"1:14.749","\N","\N",1997,8,8,"French Grand Prix","1997-06-29","\N","http://en.wikipedia.org/wiki/1997_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,123,4072,15,10,12,"1:33.896","\N","\N",2003,16,22,"Japanese Grand Prix","2003-10-12","\N","http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,242,2241,15,30,14,"1:31.358","\N","\N",1995,3,21,"San Marino Grand Prix","1995-04-30","\N","http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,269,2890,15,30,9,"1:21.921","\N","\N",1994,13,27,"Portuguese Grand Prix","1994-09-25","\N","http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,199,1727,3,2,6,"1:24.442","\N","\N",1998,9,9,"British Grand Prix","1998-07-12","\N","http://en.wikipedia.org/wiki/1998_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,256,2575,15,30,6,"\N","\N","\N",1995,17,29,"Australian Grand Prix","1995-11-12","\N","http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,156,1495,20,22,15,"1:13.281","\N","\N",2001,16,19,"United States Grand Prix","2001-09-30","\N","http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,251,2459,15,30,10,"1:26.541","\N","\N",1995,12,14,"Italian Grand Prix","1995-09-10","\N","http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,112,3851,15,10,10,"1:19.427","\N","\N",2003,5,4,"Spanish Grand Prix","2003-05-04","\N","http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,257,2598,15,30,5,"1:17.806","\N","\N",1994,1,18,"Brazilian Grand Prix","1994-03-27","\N","http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,245,2317,15,30,12,"1:30.017","\N","\N",1995,6,7,"Canadian Grand Prix","1995-06-11","\N","http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,271,2936,15,30,3,"1:37.742","\N","\N",1994,15,22,"Japanese Grand Prix","1994-11-06","\N","http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,261,2685,15,30,12,"1:24.254","\N","\N",1994,5,4,"Spanish Grand Prix","1994-05-29","\N","http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,265,2786,15,30,9,"1:45.893","\N","\N",1994,9,10,"German Grand Prix","1994-07-31","\N","http://en.wikipedia.org/wiki/1994_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,203,1795,3,2,9,"1:50.686","\N","\N",1998,13,13,"Belgian Grand Prix","1998-08-30","\N","http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
49,207,1810,3,4,2,"1:31.123","\N","\N",1997,1,1,"Australian Grand Prix","1997-03-09","\N","http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","frentzen","\N","\N","Heinz-Harald","Frentzen","1967-05-18","German","http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen"
